patch_id,corner_id,corner_label,n_pixels,area_m2,mean_r_thw,mean_r_offset,dominant_lulc,dominant_lulc_label,dominant_lulc_percent
3940,4,Hot-stable,101,10100.0,0.8427630083244463,0.11694126191870133,Other vegetation,Other veg.,98.01980198019803
3941,4,Hot-stable,41,4100.0,0.8505332194036157,0.10953173155074238,Other vegetation,Other veg.,80.48780487804878
3942,4,Hot-stable,16,1600.0,0.8833239781928449,0.1511196530533243,Other vegetation,Other veg.,50.0
3943,4,Hot-stable,104,10400.0,0.9172360926034835,0.10278457803849751,Other vegetation,Other veg.,98.07692307692308
3944,4,Hot-stable,16,1600.0,0.8350203232362334,0.10781019145778897,Fields,Fields,62.5
3945,4,Hot-stable,134,13400.0,0.835772061496447,0.13126544043548827,Fields,Fields,96.26865671641791
3946,4,Hot-stable,94,9400.0,0.8966942584970141,0.10569167982769519,Other vegetation,Other veg.,94.68085106382979
3947,4,Hot-stable,38,3800.0,0.8686292257305415,0.13582643582730175,Other vegetation,Other veg.,89.47368421052632
3948,4,Hot-stable,12,1200.0,0.8010983956471714,0.10337500134412937,Fields,Fields,66.66666666666667
3949,4,Hot-stable,34,3400.0,0.8370115829163369,0.13083956218701553,Other vegetation,Other veg.,88.23529411764706
3950,4,Hot-stable,14,1400.0,0.8490393238491565,0.04394144050729747,Other vegetation,Other veg.,7.142857142857143
3951,4,Hot-stable,20,2000.0,0.8854894674021743,0.1375489209329333,Other vegetation,Other veg.,100.0
3952,4,Hot-stable,9,900.0,0.9058764261212726,0.08606313465308918,Other vegetation,Other veg.,100.0
3953,4,Hot-stable,108,10800.0,0.9004119846159911,0.1449797723463003,Other vegetation,Other veg.,94.44444444444444
3954,4,Hot-stable,19,1900.0,0.916876639484126,0.08762919347143625,Other vegetation,Other veg.,63.1578947368421
3955,4,Hot-stable,11,1100.0,0.8039522975814468,0.10530583097988497,Other vegetation,Other veg.,100.0
3956,4,Hot-stable,9,900.0,0.8652773028520634,0.003681624138413067,Unclassified,Unclassified,0.0
3957,4,Hot-stable,142,14200.0,0.8367754139274824,0.13505554245502696,Fields,Fields,85.91549295774648
3958,4,Hot-stable,18,1800.0,0.836839485861551,0.17095721725790436,Fields,Fields,100.0
3959,4,Hot-stable,11,1100.0,0.9044803204795464,0.09535231341773488,Other vegetation,Other veg.,81.81818181818181
3960,4,Hot-stable,107,10700.0,0.9068581078738446,0.13586743377009747,Other vegetation,Other veg.,95.32710280373831
3961,4,Hot-stable,222,22200.0,0.8723131522115359,0.141082207243535,Fields,Fields,91.89189189189189
3962,4,Hot-stable,10,1000.0,0.817872350720991,0.17539694828865446,Other vegetation,Other veg.,100.0
3963,4,Hot-stable,81,8100.0,0.849661554195894,0.19943346240957993,Other vegetation,Other veg.,100.0
3964,4,Hot-stable,95,9500.0,0.8560206118703318,0.11589012888361425,Other vegetation,Other veg.,98.94736842105263
3965,4,Hot-stable,16,1600.0,0.8604200740346464,0.20586387867350558,Fields,Fields,100.0
3966,4,Hot-stable,491,49100.0,0.861526157239551,0.1354557630102909,Fields,Fields,95.51934826883911
3967,4,Hot-stable,50,5000.0,0.8325141585212427,0.11713307526049227,Other vegetation,Other veg.,92.0
3968,4,Hot-stable,12,1200.0,0.891200200006452,0.017894932094583694,Unclassified,Unclassified,0.0
3969,4,Hot-stable,9,900.0,0.8984708108863728,0.1599682068597195,Other vegetation,Other veg.,77.77777777777777
3970,4,Hot-stable,9,900.0,0.8334981056736598,0.1442735428741429,Other vegetation,Other veg.,100.0
3971,4,Hot-stable,3245,324500.0,0.8524074187790043,0.14069658084800288,Fields,Fields,97.56548536209553
3972,4,Hot-stable,92,9200.0,0.847329591277138,0.16929823823208884,Fields,Fields,78.26086956521739
3973,4,Hot-stable,14,1400.0,0.9200211066716439,0.18207465217772004,Other vegetation,Other veg.,21.428571428571427
3974,4,Hot-stable,108,10800.0,0.8767449666835132,0.11560625611578869,Other vegetation,Other veg.,94.44444444444444
3975,4,Hot-stable,22,2200.0,0.8549567874623523,0.18013768772599703,Fields,Fields,100.0
3976,4,Hot-stable,10,1000.0,0.8893886254395303,0.022624342720732927,Other vegetation,Other veg.,40.0
3977,4,Hot-stable,104,10400.0,0.9500553429763242,0.1378863182931459,Other vegetation,Other veg.,98.07692307692308
3978,4,Hot-stable,9,900.0,0.8929348975414977,0.09457745948794047,Other vegetation,Other veg.,100.0
3979,4,Hot-stable,194,19400.0,0.7813007902150486,0.2044806782925821,Fields,Fields,96.3917525773196
3980,4,Hot-stable,51,5100.0,0.8622620337531444,0.21821873444367904,Fields,Fields,100.0
3981,4,Hot-stable,9,900.0,0.9100764182357136,0.07096347193995506,Other vegetation,Other veg.,33.333333333333336
3982,4,Hot-stable,36,3600.0,0.846164894208057,0.136156031915008,Other vegetation,Other veg.,100.0
3983,4,Hot-stable,18,1800.0,0.8996298088468804,0.12428734260244956,Other vegetation,Other veg.,44.44444444444444
3984,4,Hot-stable,10,1000.0,0.9123455595341785,0.17058037356043743,Other vegetation,Other veg.,100.0
3985,4,Hot-stable,16,1600.0,0.8413417771541017,0.07495136939901287,Other vegetation,Other veg.,100.0
3986,4,Hot-stable,21,2100.0,0.923558071765756,0.16358922484442662,Other vegetation,Other veg.,100.0
3987,4,Hot-stable,11,1100.0,0.8178626583262217,0.1409241647091255,Fields,Fields,100.0
3988,4,Hot-stable,10,1000.0,0.837262621374883,0.13059272879770314,Other vegetation,Other veg.,90.0
3989,4,Hot-stable,94,9400.0,0.8210026232829749,0.1084120832998731,Other vegetation,Other veg.,100.0
3990,4,Hot-stable,195,19500.0,0.8273378413364866,0.16425369718295296,Other vegetation,Other veg.,100.0
3991,4,Hot-stable,27,2700.0,0.8921442029790685,0.06096788068432315,Trees 2–10 m,Trees 2–10 m,7.407407407407407
3992,4,Hot-stable,11,1100.0,0.8752743636891512,0.1703529146101487,Fields,Fields,100.0
3993,4,Hot-stable,23,2300.0,0.9214039443067589,0.1327714779018117,Other vegetation,Other veg.,100.0
3994,4,Hot-stable,213,21300.0,0.8360226401366575,0.18079918525313626,Fields,Fields,100.0
3995,4,Hot-stable,21,2100.0,0.8976933664526813,0.06926307914694638,Other vegetation,Other veg.,85.71428571428571
3996,4,Hot-stable,41,4100.0,0.8636476393022906,0.201977286442757,Fields,Fields,100.0
3997,4,Hot-stable,13,1300.0,0.8085433525150936,0.11147061815889844,Other vegetation,Other veg.,100.0
3998,4,Hot-stable,27,2700.0,0.8253262291615142,0.16940350525046807,Other vegetation,Other veg.,100.0
3999,4,Hot-stable,10,1000.0,0.8477655408238975,0.19658511564889192,Fields,Fields,100.0
4000,4,Hot-stable,12,1200.0,0.8338435917287653,0.20675734163467638,Fields,Fields,100.0
4001,4,Hot-stable,60,6000.0,0.8316398916094069,0.17585865673086232,Other vegetation,Other veg.,100.0
4002,4,Hot-stable,9,900.0,0.8699680993293691,0.19760863253653344,Fields,Fields,100.0
4003,4,Hot-stable,18,1800.0,0.8203335949905194,0.1803686498847633,Fields,Fields,88.88888888888889
4004,4,Hot-stable,16,1600.0,0.8307493991741669,0.006556945385335011,Other vegetation,Other veg.,12.5
4005,4,Hot-stable,29,2900.0,0.8643468699212765,0.1880774240770837,Fields,Fields,100.0
4006,4,Hot-stable,24,2400.0,0.8958696785917825,0.13123337311956298,Other vegetation,Other veg.,100.0
4007,4,Hot-stable,23,2300.0,0.8817030563398257,0.16451093092764565,Fields,Fields,95.65217391304348
4008,4,Hot-stable,9,900.0,0.787641429293418,0.1839823148416974,Fields,Fields,100.0
4009,4,Hot-stable,33,3300.0,0.9375148856219213,0.13880696053733893,Other vegetation,Other veg.,45.45454545454545
4010,4,Hot-stable,158,15800.0,0.8153968074102839,0.1381945354709278,Other vegetation,Other veg.,99.36708860759494
4011,4,Hot-stable,18,1800.0,0.9100067027251776,0.14766841941137887,Other vegetation,Other veg.,38.888888888888886
4012,4,Hot-stable,9,900.0,0.8592030208859784,0.1944116476875598,Fields,Fields,88.88888888888889
4013,4,Hot-stable,13,1300.0,0.8033046475444618,0.18590666696444302,Fields,Fields,100.0
4014,4,Hot-stable,73,7300.0,0.8472846052921724,0.1592721594642691,Fields,Fields,100.0
4015,4,Hot-stable,13,1300.0,0.8146461052093492,0.15912227937873927,Other vegetation,Other veg.,100.0
4016,4,Hot-stable,11,1100.0,0.8784850537700631,0.1553438087445636,Other vegetation,Other veg.,100.0
4017,4,Hot-stable,29,2900.0,0.8399296640269817,0.1718261656938878,Other vegetation,Other veg.,100.0
4018,4,Hot-stable,13,1300.0,0.811708218875547,0.1828679337050575,Other vegetation,Other veg.,100.0
4019,4,Hot-stable,81,8100.0,0.8601910615197066,0.1826086783364975,Fields,Fields,100.0
4020,4,Hot-stable,39,3900.0,0.8140487327548201,0.14947834545531244,Other vegetation,Other veg.,100.0
4021,4,Hot-stable,9,900.0,0.8768274245405765,0.14503553878082087,Other vegetation,Other veg.,88.88888888888889
4022,4,Hot-stable,17,1700.0,0.8472794947844617,0.13861731782619174,Other vegetation,Other veg.,94.11764705882354
4023,4,Hot-stable,11,1100.0,0.9042321893081593,0.14354574487740074,Fields,Fields,100.0
4024,4,Hot-stable,18,1800.0,0.7637862511693926,0.17072548935270315,Fields,Fields,100.0
4025,4,Hot-stable,9,900.0,0.832581230218896,0.1603163901344488,Other vegetation,Other veg.,100.0
4026,4,Hot-stable,52,5200.0,0.8648472035078054,0.18282715695543528,Fields,Fields,98.07692307692308
4027,4,Hot-stable,11,1100.0,0.83014463809683,0.13906818108502034,Other vegetation,Other veg.,72.72727272727273
4028,4,Hot-stable,19,1900.0,0.8016491873252278,0.09583117282221328,Other vegetation,Other veg.,94.73684210526316
4029,4,Hot-stable,17,1700.0,0.8800165849752268,0.15348333817219909,Other vegetation,Other veg.,100.0
4030,4,Hot-stable,9,900.0,0.7671859665723983,0.1791300436214788,Fields,Fields,100.0
4031,4,Hot-stable,12,1200.0,0.8614886501715109,0.14300283880125167,Other vegetation,Other veg.,100.0
4032,4,Hot-stable,18,1800.0,0.8101620303163901,0.17083742844751262,Other vegetation,Other veg.,94.44444444444444
4033,4,Hot-stable,43,4300.0,0.9117676564210248,0.16605072781792665,Other vegetation,Other veg.,93.02325581395348
4034,4,Hot-stable,28,2800.0,0.880533703852198,0.16192407128340544,Other vegetation,Other veg.,89.28571428571429
4035,4,Hot-stable,26,2600.0,0.8246992334740326,0.16721406645871953,Other vegetation,Other veg.,100.0
4036,4,Hot-stable,27,2700.0,0.8957849058452305,0.2063926673859253,Fields,Fields,100.0
4037,4,Hot-stable,61,6100.0,0.8446739106867013,0.16781222979694213,Fields,Fields,98.36065573770492
4038,4,Hot-stable,12,1200.0,0.8156902373194833,0.15393915932772023,Fields,Fields,100.0
4039,4,Hot-stable,105,10500.0,0.861727051103031,0.12318174318987249,Other vegetation,Other veg.,87.61904761904762
4040,4,Hot-stable,12,1200.0,0.8103183436024818,0.1067213458498661,Other vegetation,Other veg.,100.0
4041,4,Hot-stable,9,900.0,0.8836986139337828,0.13026839575470175,Other vegetation,Other veg.,100.0
4042,4,Hot-stable,10,1000.0,0.7901333268815123,0.21454530791315846,Other vegetation,Other veg.,100.0
4043,4,Hot-stable,30,3000.0,0.9172719442562663,0.15335659214813382,Other vegetation,Other veg.,100.0
4044,4,Hot-stable,11,1100.0,0.8576487804591936,0.1154491493860506,Other vegetation,Other veg.,27.272727272727273
4045,4,Hot-stable,10,1000.0,0.9582571373270106,0.11175018548985452,Other vegetation,Other veg.,80.0
4046,4,Hot-stable,25,2500.0,0.8215978450917771,0.1843574437885093,Other vegetation,Other veg.,100.0
4047,4,Hot-stable,26,2600.0,0.8909337025760136,0.11914596500631534,Other vegetation,Other veg.,46.15384615384615
4048,4,Hot-stable,19,1900.0,0.7947164849120769,0.17829643061490946,Other vegetation,Other veg.,100.0
4049,4,Hot-stable,23,2300.0,0.9237014097228943,0.18434277683571842,Other vegetation,Other veg.,100.0
4050,4,Hot-stable,21,2100.0,0.8573514813841921,0.16854405441650191,Other vegetation,Other veg.,100.0
4051,4,Hot-stable,10,1000.0,0.9322827510564856,0.03585567276363753,Unclassified,Unclassified,0.0
4052,4,Hot-stable,13,1300.0,0.9213052778377466,0.026713293480931148,Other vegetation,Other veg.,7.6923076923076925
4053,4,Hot-stable,11,1100.0,0.8185117408479452,0.1653482663663637,Other vegetation,Other veg.,100.0
4054,4,Hot-stable,14,1400.0,0.8279141723465733,0.17373219412607782,Other vegetation,Other veg.,100.0
4055,4,Hot-stable,14,1400.0,0.7971713142820275,0.20515459024023813,Other vegetation,Other veg.,100.0
4056,4,Hot-stable,12,1200.0,0.8546008742217489,0.14405526522360937,Other vegetation,Other veg.,83.33333333333333
4057,4,Hot-stable,12,1200.0,0.8932613955288881,0.14074824994354654,Other vegetation,Other veg.,91.66666666666667
4058,4,Hot-stable,9,900.0,0.8687161593026298,0.04523070636687205,Trees 2–10 m,Trees 2–10 m,11.11111111111111
4059,4,Hot-stable,16,1600.0,0.9099539501274235,0.07303816252137166,Other vegetation,Other veg.,87.5
4060,4,Hot-stable,10,1000.0,0.8233527210555179,0.18986089873866896,Other vegetation,Other veg.,100.0
4061,4,Hot-stable,15,1500.0,0.8094706065787067,0.17551228534253793,Other vegetation,Other veg.,100.0
4062,4,Hot-stable,80,8000.0,0.8685529412239104,0.14133884964031096,Other vegetation,Other veg.,100.0
4063,4,Hot-stable,330,33000.0,0.9027633560026863,0.11774724209089833,Other vegetation,Other veg.,99.0909090909091
4064,4,Hot-stable,21,2100.0,0.8957905861786634,0.20216544619718918,Other vegetation,Other veg.,100.0
4065,4,Hot-stable,139,13900.0,0.8356479751841611,0.1488833522362406,Other vegetation,Other veg.,100.0
4066,4,Hot-stable,11,1100.0,0.912294120924722,0.0475817988263551,Trees 2–10 m,Trees 2–10 m,9.090909090909092
4067,4,Hot-stable,12,1200.0,0.7932687613578931,0.1470947181091863,Other vegetation,Other veg.,100.0
4068,4,Hot-stable,16,1600.0,0.9873862463305267,0.18711581421981355,Fields,Fields,100.0
4069,4,Hot-stable,13,1300.0,0.8295719216748929,0.14651976366483282,Other vegetation,Other veg.,92.3076923076923
4070,4,Hot-stable,11,1100.0,0.89558117710542,0.15151729234667394,Other vegetation,Other veg.,100.0
4071,4,Hot-stable,31,3100.0,0.8263099121823909,0.12645507815548682,Other vegetation,Other veg.,100.0
4072,4,Hot-stable,10,1000.0,0.7823128810606794,0.20679005774379822,Other vegetation,Other veg.,100.0
4073,4,Hot-stable,10,1000.0,0.8357846704732411,0.133109132552663,Other vegetation,Other veg.,100.0
4074,4,Hot-stable,9,900.0,0.8154859117319196,0.1622011462735357,Other vegetation,Other veg.,100.0
4075,4,Hot-stable,52,5200.0,0.8553307426790442,0.18137532972527648,Other vegetation,Other veg.,92.3076923076923
4076,4,Hot-stable,22,2200.0,0.8161912700996219,0.18684321195111864,Other vegetation,Other veg.,100.0
4077,4,Hot-stable,11,1100.0,0.8987217769488165,0.00400875101542865,Unclassified,Unclassified,0.0
4078,4,Hot-stable,28,2800.0,0.8552837303507488,0.12882720871180178,Other vegetation,Other veg.,100.0
4079,4,Hot-stable,10,1000.0,0.7878860285815671,0.20684744669182878,Other vegetation,Other veg.,100.0
4080,4,Hot-stable,9,900.0,0.8767107899537978,0.22231993146732332,Other vegetation,Other veg.,100.0
4081,4,Hot-stable,54,5400.0,0.8035578626789635,0.1470788125781835,Fields,Fields,100.0
4082,4,Hot-stable,35,3500.0,0.8958187775642532,0.11159765522390123,Other vegetation,Other veg.,100.0
4083,4,Hot-stable,39,3900.0,0.8625215040021968,0.1501649763722734,Other vegetation,Other veg.,97.43589743589743
4084,4,Hot-stable,12,1200.0,0.849583077948751,0.14040915298342957,Other vegetation,Other veg.,100.0
4085,4,Hot-stable,58,5800.0,0.8449668509885191,0.09781751580418058,Other vegetation,Other veg.,94.82758620689656
4086,4,Hot-stable,100,10000.0,0.8659167779605795,0.14887019581276814,Other vegetation,Other veg.,99.0
4087,4,Hot-stable,13,1300.0,0.7825406278614448,0.20385114160010126,Other vegetation,Other veg.,100.0
4088,4,Hot-stable,9,900.0,0.857241918198078,0.1627530278754512,Other vegetation,Other veg.,100.0
4089,4,Hot-stable,56,5600.0,0.8600819554086999,0.1398386526293475,Other vegetation,Other veg.,100.0
4090,4,Hot-stable,27,2700.0,0.9211348633707419,0.16077691872975589,Other vegetation,Other veg.,100.0
4091,4,Hot-stable,11,1100.0,0.8502156374545806,0.06811920619140206,Other vegetation,Other veg.,63.63636363636363
4092,4,Hot-stable,12,1200.0,0.9401883394087983,0.14193404088303924,Other vegetation,Other veg.,91.66666666666667
4093,4,Hot-stable,28,2800.0,0.9074046167387887,0.10443472830920812,Other vegetation,Other veg.,28.571428571428573
4094,4,Hot-stable,9,900.0,0.8029206676917894,0.15339752895254688,Other vegetation,Other veg.,100.0
4095,4,Hot-stable,143,14300.0,0.8672712045527298,0.17281869006827877,Fields,Fields,99.3006993006993
4096,4,Hot-stable,124,12400.0,0.9006009741209132,0.14064734138145976,Other vegetation,Other veg.,88.70967741935483
4097,4,Hot-stable,13,1300.0,0.9092363277227306,0.15491512133145735,Other vegetation,Other veg.,100.0
4098,4,Hot-stable,9,900.0,0.8286199554824348,0.1546067435867107,Other vegetation,Other veg.,100.0
4099,4,Hot-stable,63,6300.0,0.8436020721610579,0.16433614602007132,Other vegetation,Other veg.,100.0
4100,4,Hot-stable,14,1400.0,0.9017587664118195,0.15240622969404544,Fields,Fields,100.0
4101,4,Hot-stable,15,1500.0,0.9450502919449016,0.14709218576943345,Other vegetation,Other veg.,66.66666666666667
4102,4,Hot-stable,17,1700.0,0.8048078211251596,0.21288070013643706,Other vegetation,Other veg.,100.0
4103,4,Hot-stable,9,900.0,0.8147181091863179,0.13733303224835208,Other vegetation,Other veg.,100.0
4104,4,Hot-stable,52,5200.0,0.9074037686079203,0.10475160489048034,Other vegetation,Other veg.,98.07692307692308
4105,4,Hot-stable,41,4100.0,0.9093930803432685,0.12769162498554243,Other vegetation,Other veg.,95.1219512195122
4106,4,Hot-stable,9,900.0,0.9440012401833751,0.20621002111179212,Other vegetation,Other veg.,100.0
4107,4,Hot-stable,59,5900.0,0.8152639532931898,0.1906469918931228,Other vegetation,Other veg.,100.0
4108,4,Hot-stable,21,2100.0,0.9137212260303327,0.13977670554656907,Other vegetation,Other veg.,71.42857142857143
4109,4,Hot-stable,313,31300.0,0.8376890504661234,0.1535309806448461,Other vegetation,Other veg.,100.0
4110,4,Hot-stable,24,2400.0,0.9086771078636945,0.14068948460703032,Other vegetation,Other veg.,83.33333333333333
4111,4,Hot-stable,17,1700.0,0.8434855583576699,0.17920198564280063,Other vegetation,Other veg.,100.0
4112,4,Hot-stable,24,2400.0,0.884704856070626,0.14975934707571212,Other vegetation,Other veg.,100.0
4113,4,Hot-stable,11,1100.0,0.7940679611365763,0.20493177199264492,Other vegetation,Other veg.,100.0
4114,4,Hot-stable,16,1600.0,0.7730453200103229,0.20192008209942255,Other vegetation,Other veg.,100.0
4115,4,Hot-stable,53,5300.0,0.8835595853061602,0.15731541553075054,Other vegetation,Other veg.,100.0
4116,4,Hot-stable,16,1600.0,0.7930983660763251,0.2018984281751024,Other vegetation,Other veg.,100.0
4117,4,Hot-stable,12,1200.0,0.937726216974741,0.13929175134681762,Other vegetation,Other veg.,83.33333333333333
4118,4,Hot-stable,19,1900.0,0.8089474533134344,0.2078858061635265,Other vegetation,Other veg.,100.0
4119,4,Hot-stable,10,1000.0,0.7867343462692344,0.20384325300816158,Other vegetation,Other veg.,100.0
4120,4,Hot-stable,12,1200.0,0.7800458616944633,0.20708579309009967,Other vegetation,Other veg.,100.0
4121,4,Hot-stable,10,1000.0,0.8331531984902739,0.167123745927288,Fields,Fields,100.0
4122,4,Hot-stable,9,900.0,0.8293998372707363,0.1840814578248044,Fields,Fields,100.0
4123,4,Hot-stable,71,7100.0,0.8238149708600321,0.15494091358694442,Fields,Fields,97.1830985915493
4124,4,Hot-stable,45,4500.0,0.8977565441179105,0.1545411429042514,Other vegetation,Other veg.,95.55555555555556
4125,4,Hot-stable,11,1100.0,0.8481184730299218,0.14991495326828727,Other vegetation,Other veg.,72.72727272727273
4126,4,Hot-stable,15,1500.0,0.936642149746766,0.12459561061109499,Other vegetation,Other veg.,86.66666666666667
4127,4,Hot-stable,11,1100.0,0.7996000750757356,0.2064650179331298,Other vegetation,Other veg.,100.0
