class,loss_percent
Trees 2–10 m,0.0
Trees 2–10 m,4.526116847991943
Trees 2–10 m,8.76731014251709
Trees 2–10 m,29.414628982543945
Trees 2–10 m,7.431035041809082
Trees 2–10 m,8.153618812561035
Trees 2–10 m,10.94605827331543
Trees 2–10 m,43.91061019897461
Trees 2–10 m,16.370182037353516
Trees 2–10 m,5.726126670837402
Trees 2–10 m,0.3098582625389099
Trees 2–10 m,13.023245811462402
Trees 2–10 m,3.247453451156616
Trees 2–10 m,1.2660284042358398
Trees 2–10 m,32.4659538269043
Trees 2–10 m,30.06844139099121
Trees 2–10 m,21.33124351501465
Trees 2–10 m,1.2432098388671875
Trees 2–10 m,7.6044721603393555
Trees 2–10 m,22.23908042907715
Trees 2–10 m,25.53844451904297
Trees 2–10 m,19.363866806030273
Trees 2–10 m,0.7774539589881897
Trees 2–10 m,21.943309783935547
Trees 2–10 m,33.614261627197266
Trees 2–10 m,23.299896240234375
Trees 2–10 m,29.856460571289062
Trees 2–10 m,0.272859126329422
Trees 2–10 m,4.760989189147949
Trees 2–10 m,20.41957664489746
Trees 2–10 m,4.219082355499268
Trees 2–10 m,0.0
Trees 2–10 m,16.564327239990234
Trees 2–10 m,31.996240615844727
Trees 2–10 m,20.241430282592773
Trees 2–10 m,0.0
Trees 2–10 m,9.054940223693848
Trees 2–10 m,1.4553886651992798
Trees 2–10 m,12.099946975708008
Trees 2–10 m,22.859359741210938
Trees 2–10 m,7.318880558013916
Trees 2–10 m,24.116567611694336
Trees 2–10 m,6.759388446807861
Trees 2–10 m,19.537094116210938
Trees 2–10 m,0.9455844163894653
Trees 2–10 m,25.041601181030273
Trees 2–10 m,31.376699447631836
Trees 2–10 m,3.8005032539367676
Trees 2–10 m,11.716352462768555
Trees 2–10 m,12.034615516662598
Trees 2–10 m,0.0
Trees 2–10 m,8.047893524169922
Trees 2–10 m,7.418299198150635
Trees 2–10 m,0.0
Trees 2–10 m,8.651602745056152
Trees 2–10 m,0.0
Trees 2–10 m,3.0371463298797607
Trees 2–10 m,34.625125885009766
Trees 2–10 m,5.783965110778809
Trees 2–10 m,16.350826263427734
Trees 2–10 m,6.919600486755371
Trees 2–10 m,15.63484001159668
Trees 2–10 m,11.815326690673828
Trees 2–10 m,1.081187129020691
Trees 2–10 m,22.75697898864746
Trees 2–10 m,20.465147018432617
Trees 2–10 m,7.349817752838135
Trees 2–10 m,5.323634624481201
Trees 2–10 m,27.507949829101562
Trees 2–10 m,34.2852897644043
Trees 2–10 m,5.7623748779296875
Trees 2–10 m,5.333653926849365
Trees 2–10 m,3.1339662075042725
Trees 2–10 m,10.923434257507324
Trees 2–10 m,37.070762634277344
Trees 2–10 m,37.77518844604492
Trees 2–10 m,23.812774658203125
Trees 2–10 m,27.594717025756836
Trees 2–10 m,1.9818849563598633
Trees 2–10 m,28.342981338500977
Trees 2–10 m,38.46754837036133
Trees 2–10 m,0.0
Trees 2–10 m,26.89780044555664
Trees 2–10 m,6.269611358642578
Trees 2–10 m,25.109939575195312
Trees 2–10 m,32.311702728271484
Trees 2–10 m,5.906473159790039
Trees 2–10 m,17.1812744140625
Trees 2–10 m,0.0
Trees 2–10 m,0.0
Trees 2–10 m,7.0366716384887695
Trees 2–10 m,5.650243759155273
Trees 2–10 m,20.322998046875
Trees 2–10 m,21.56575584411621
Trees 2–10 m,7.194195747375488
Trees 2–10 m,15.116109848022461
Trees 2–10 m,10.305083274841309
Trees 2–10 m,10.979204177856445
Trees 2–10 m,36.39910125732422
Trees 2–10 m,42.28036117553711
Trees 2–10 m,7.196147441864014
Trees 2–10 m,20.836585998535156
Trees 2–10 m,8.568689346313477
Trees 2–10 m,0.0
Trees 2–10 m,8.19490909576416
Trees 2–10 m,8.145368576049805
Trees 2–10 m,23.12158203125
Trees 2–10 m,7.084253787994385
Trees 2–10 m,6.8149919509887695
Trees 2–10 m,8.162123680114746
Trees 2–10 m,16.53847312927246
Trees 2–10 m,2.894108295440674
Trees 2–10 m,20.38298988342285
Trees 2–10 m,13.42654800415039
Trees 2–10 m,5.120465278625488
Trees 2–10 m,16.916156768798828
Trees 2–10 m,15.61333179473877
Trees 2–10 m,17.06058120727539
Trees 2–10 m,11.064667701721191
Trees 2–10 m,14.306272506713867
Trees 2–10 m,16.959009170532227
Trees 2–10 m,9.989720344543457
Trees 2–10 m,6.0580878257751465
Trees 2–10 m,2.9692065715789795
Trees 2–10 m,19.899749755859375
Trees 2–10 m,6.112743854522705
Trees 2–10 m,3.3514461517333984
Trees 2–10 m,23.74413299560547
Trees 2–10 m,9.876812934875488
Trees 2–10 m,18.26177978515625
Trees 2–10 m,30.021228790283203
Trees 2–10 m,29.21013641357422
Trees 2–10 m,2.8688175678253174
Trees 2–10 m,4.669415473937988
Trees 2–10 m,14.482081413269043
Trees 2–10 m,2.8576033115386963
Trees 2–10 m,1.8865541219711304
Trees 2–10 m,1.8505151271820068
Trees 2–10 m,4.082420825958252
Trees 2–10 m,29.6284122467041
Trees 2–10 m,9.389101028442383
Trees 2–10 m,20.44071388244629
Trees 2–10 m,4.190857410430908
Trees 2–10 m,21.01093101501465
Trees 2–10 m,15.487024307250977
Trees 2–10 m,1.9495344161987305
Trees 2–10 m,0.0
Trees 2–10 m,21.7032527923584
Trees 2–10 m,3.553034782409668
Trees 2–10 m,1.9674173593521118
Trees 2–10 m,18.060565948486328
Trees 2–10 m,24.586164474487305
Trees 2–10 m,4.691916465759277
Trees 2–10 m,14.909138679504395
Trees 2–10 m,13.000598907470703
Trees 2–10 m,13.397208213806152
Trees 2–10 m,23.153854370117188
Trees 2–10 m,17.47566795349121
Trees 2–10 m,6.30275297164917
Trees 2–10 m,0.0
Trees 2–10 m,18.703468322753906
Trees 2–10 m,4.20605993270874
Trees 2–10 m,21.336715698242188
Trees 2–10 m,6.268009185791016
Trees 2–10 m,0.0
Trees 2–10 m,2.767634868621826
Trees 2–10 m,19.30350112915039
Trees 2–10 m,2.7991554737091064
Trees 2–10 m,16.428909301757812
Trees 2–10 m,10.966599464416504
Trees 2–10 m,20.821516036987305
Trees 2–10 m,25.72259521484375
Trees 2–10 m,1.8904887437820435
Trees 2–10 m,1.6603505611419678
Trees 2–10 m,15.578336715698242
Trees 2–10 m,7.454216480255127
Trees 2–10 m,12.984307289123535
Trees 2–10 m,10.067307472229004
Trees 2–10 m,10.81995964050293
Trees 2–10 m,26.23206329345703
Trees 2–10 m,26.77947235107422
Trees 2–10 m,0.42929062247276306
Trees 2–10 m,15.649395942687988
Trees 2–10 m,9.36548900604248
Trees 2–10 m,0.9508730173110962
Trees 2–10 m,40.02406692504883
Trees 2–10 m,3.685482978820801
Trees 2–10 m,28.512903213500977
Trees 2–10 m,11.387335777282715
Trees 2–10 m,4.27734899520874
Trees 2–10 m,5.916535377502441
Trees 2–10 m,22.536710739135742
Trees 2–10 m,18.690950393676758
Trees 2–10 m,5.182964324951172
Trees 2–10 m,5.993342399597168
Trees 2–10 m,14.579463005065918
Trees 2–10 m,9.468284606933594
Trees 2–10 m,7.817520618438721
Trees 2–10 m,3.115476131439209
Trees 2–10 m,18.78217124938965
Trees 2–10 m,17.495380401611328
Trees 2–10 m,21.202983856201172
Trees 2–10 m,1.0363373756408691
Trees 2–10 m,0.0
Trees 2–10 m,30.226301193237305
Trees 2–10 m,4.916083812713623
Trees 2–10 m,4.783024787902832
Trees 2–10 m,10.0430269241333
Trees 2–10 m,25.0118350982666
Trees 2–10 m,3.204042673110962
Trees 2–10 m,14.275529861450195
Trees 2–10 m,13.105319023132324
Trees 2–10 m,17.75551986694336
Trees 2–10 m,8.582645416259766
Trees 2–10 m,8.018838882446289
Trees 2–10 m,1.7275619506835938
Trees 2–10 m,8.746993064880371
Trees 2–10 m,12.347261428833008
Trees 2–10 m,34.49378967285156
Trees 2–10 m,34.08549499511719
Trees 2–10 m,20.204511642456055
Trees 2–10 m,2.0706820487976074
Trees 2–10 m,38.73535919189453
Trees 2–10 m,4.693681716918945
Trees 2–10 m,38.08460998535156
Trees 2–10 m,6.342950820922852
Trees 2–10 m,46.50373077392578
Trees 2–10 m,29.216962814331055
Trees 2–10 m,25.188369750976562
Trees 2–10 m,15.642592430114746
Trees 2–10 m,4.364783763885498
Trees 2–10 m,4.002743244171143
Trees 2–10 m,19.609661102294922
Trees 2–10 m,25.792844772338867
Trees 2–10 m,30.476512908935547
Trees 2–10 m,2.067314863204956
Trees 2–10 m,17.62127685546875
Trees 2–10 m,6.304280757904053
Trees 2–10 m,12.420056343078613
Trees 2–10 m,8.230998039245605
Trees 2–10 m,21.67601776123047
Trees 2–10 m,14.690349578857422
Trees 2–10 m,2.315666437149048
Trees 2–10 m,6.896979808807373
Trees 2–10 m,6.108663558959961
Trees 2–10 m,6.993113994598389
Trees 2–10 m,3.5018558502197266
Trees 2–10 m,22.179927825927734
Trees 2–10 m,32.19519805908203
Trees 2–10 m,26.06900405883789
Trees 2–10 m,27.34912872314453
Trees 2–10 m,15.63233470916748
Trees 2–10 m,13.786051750183105
Trees 2–10 m,61.12230682373047
Trees 2–10 m,9.11738395690918
Trees 2–10 m,21.53590202331543
Trees 2–10 m,8.781970024108887
Trees 2–10 m,3.880955219268799
Trees 2–10 m,11.65126895904541
Trees 2–10 m,20.495677947998047
Trees 2–10 m,38.499080657958984
Trees 2–10 m,27.554771423339844
Trees 2–10 m,18.83089828491211
Trees 10–15 m,6.649534702301025
Trees 10–15 m,44.32703399658203
Trees 10–15 m,9.910273551940918
Trees 10–15 m,21.456846237182617
Trees 10–15 m,10.98946762084961
Trees 10–15 m,38.528690338134766
Trees 10–15 m,0.5670239329338074
Trees 10–15 m,12.718477249145508
Trees 10–15 m,3.101294755935669
Trees 10–15 m,2.498675584793091
Trees 10–15 m,12.491436958312988
Trees 10–15 m,0.0
Trees 10–15 m,23.87467384338379
Trees 10–15 m,7.202581405639648
Trees 10–15 m,7.750083923339844
Trees 10–15 m,5.800264835357666
Trees 10–15 m,9.565086364746094
Trees 10–15 m,7.736294269561768
Trees 10–15 m,20.36286735534668
Trees 10–15 m,26.549633026123047
Trees 10–15 m,6.214184284210205
Trees 10–15 m,6.373310565948486
Trees 10–15 m,13.042713165283203
Trees 10–15 m,5.883648872375488
Trees 10–15 m,10.393790245056152
Trees 10–15 m,10.35443115234375
Trees 10–15 m,13.107812881469727
Trees 10–15 m,32.01596450805664
Trees 10–15 m,17.870454788208008
Trees 10–15 m,63.39202117919922
Trees 10–15 m,4.2991766929626465
Trees 10–15 m,5.516133785247803
Trees 10–15 m,1.9049280881881714
Trees 10–15 m,17.935548782348633
Trees 10–15 m,4.6016950607299805
Trees 10–15 m,1.4324328899383545
Trees 10–15 m,9.614297866821289
Trees 10–15 m,11.50501823425293
Trees 10–15 m,7.004802703857422
Trees 10–15 m,10.849998474121094
Trees 10–15 m,7.285292625427246
Trees 10–15 m,5.643305778503418
Trees 10–15 m,9.439546585083008
Trees 10–15 m,18.09103775024414
Trees 10–15 m,27.007354736328125
Trees 10–15 m,4.304018020629883
Trees 10–15 m,13.324336051940918
Trees 10–15 m,8.216228485107422
Trees 10–15 m,30.23250389099121
Trees 10–15 m,11.14724349975586
Trees 10–15 m,12.68057918548584
Trees 10–15 m,4.8891496658325195
Trees 10–15 m,9.018586158752441
Trees 10–15 m,17.80466651916504
Trees 10–15 m,18.9899845123291
Trees 10–15 m,8.029176712036133
Trees 10–15 m,29.23749351501465
Trees 10–15 m,8.641646385192871
Trees 10–15 m,35.973690032958984
Trees 10–15 m,0.0
Trees 10–15 m,5.75076150894165
Trees 10–15 m,23.642412185668945
Trees 10–15 m,25.859106063842773
Trees 10–15 m,2.906994104385376
Trees 10–15 m,11.514827728271484
Trees 10–15 m,8.701581954956055
Trees 10–15 m,10.505485534667969
Trees 10–15 m,18.19651222229004
Trees 10–15 m,15.941078186035156
Trees 10–15 m,11.818099975585938
Trees 10–15 m,14.792062759399414
Trees 10–15 m,7.5032148361206055
Trees 10–15 m,38.47050857543945
Trees 10–15 m,27.053180694580078
Trees 10–15 m,10.565729141235352
Trees 10–15 m,10.688498497009277
Trees 10–15 m,9.924421310424805
