class,patch_id,n_pixels,connectivity_loss_mean_percent,connectivity_loss_median_percent,connectivity_loss_p25_percent,connectivity_loss_p75_percent,connectivity_loss_p90_percent,heatwave_temp_mean_degC,heatwave_temp_median_degC,p90_baseline_temp_mean_degC,p90_baseline_temp_median_degC,p90_offset_mean_degC,p90_offset_median_degC,p90_offset_p25_degC,p90_offset_p75_degC,area_m2,log10_area_m2,expected_p90_offset_degC,residual_cooling_loss_degC
Other vegetation,8839,16,24.299772,24.450884,23.940059661865234,25.297517776489258,25.57154941558838,28.04271,27.975,26.994375,27.005001,1.0483334,1.0916659,0.8274993747472763,1.3483332097530365,1600.0,3.2041199826559246,0.6963955607665533,0.3952703032242304
Other vegetation,8846,11,1.617157,2.6807745,0.22603719681501389,3.941451668739319,4.9652934074401855,27.875153,27.846666,27.147272,27.16,0.727879,0.70000076,0.6066668927669525,0.8166666030883789,1100.0,3.041392685158225,0.7076299327711335,-0.007629169831680382
Other vegetation,8852,11,17.10113,17.042532,16.997501373291016,17.187992095947266,17.336811065673828,28.539396,28.61,27.224546,27.04,1.3148481,1.3099989,1.2216660380363464,1.4383329153060913,1100.0,3.041392685158225,0.6609677122659516,0.6490311576299834
Other vegetation,8865,11,4.5999227,4.8038273,4.62790846824646,5.214996576309204,5.366560935974121,28.26606,27.823334,27.710909,27.28,0.55515146,0.53000003,0.42666563391685486,0.7616672515869141,1100.0,3.041392685158225,0.7090562420146997,-0.17905621102028446
Other vegetation,8886,24,9.087508,9.574099,8.813473224639893,10.062899827957153,10.64806671142578,28.487917,28.32,27.330416,27.3,1.1575001,1.1299999,0.8925000876188278,1.3708328008651733,2400.0,3.380211241711606,0.6716382030776824,0.45836167294465646
Other vegetation,8914,15,18.661888,18.533226,18.271547317504883,19.08762550354004,19.408969497680665,28.121777,28.086666,27.750668,27.68,0.37111092,0.3433323,0.2749999314546585,0.38833267986774445,1500.0,3.1760912590556813,0.6901532927160601,-0.346821002066646
Other vegetation,8934,9,15.365904,15.235856,15.188993453979492,15.36486530303955,15.784587478637695,28.315926,28.33,27.231112,27.39,1.0848153,1.0766672,0.8600006103515625,1.32333242893219,900.0,2.9542425094393248,0.6798992211838345,0.396767968414249
Other vegetation,8960,28,1.8059288,1.8475901,1.2676281929016113,2.2795503735542297,2.62952778339386,27.937975,27.906666,27.455357,27.46,0.48261884,0.50499946,0.373333603143692,0.5675007551908493,2800.0,3.4471580313422194,0.6955106783243666,-0.1905112195345412
Other vegetation,8961,9,-1.4015276,-1.3854793,-1.5976766347885132,-1.2374285459518433,-0.941032963991165,27.626295,27.573334,27.22111,27.14,0.40518528,0.4133339,0.26333364844322205,0.5133330225944519,900.0,2.9542425094393248,0.726153824823529,-0.31281993200126335
Other vegetation,8963,17,-0.31839177,-0.27258083,-1.4455320835113525,0.7950091361999512,1.1185328602790834,27.780588,27.76,27.478823,27.49,0.30176488,0.31666693,0.2766672670841217,0.33000120520591736,1700.0,3.230448921378274,0.708990011802005,-0.3923230808880799
Other vegetation,8965,17,9.606808,9.663285,8.369503021240234,10.961058616638184,11.790321540832519,28.580393,28.346666,28.024118,27.74,0.5562746,0.5799999,0.37666574120521545,0.7499993443489075,1700.0,3.230448921378274,0.6731274229231877,-0.09312749921713304
Other vegetation,8982,9,13.726911,13.669148,13.582283020019531,13.762730598449707,14.03462085723877,28.042961,28.046667,26.96778,26.76,1.0751848,1.1233324,1.0833326578140259,1.2133337259292603,900.0,2.9542425094393248,0.6972192069202253,0.4261131743282488
Other vegetation,8983,11,13.994765,14.078998,13.329959392547607,14.802517414093018,14.97728157043457,28.04091,27.82,27.398182,27.08,0.64272743,0.65333366,0.5316670835018158,0.7500003278255463,1100.0,3.041392685158225,0.7092600504474433,-0.05592638650701365
Other vegetation,8990,11,7.3735814,7.394155,7.106874942779541,7.8959760665893555,8.12285327911377,28.373333,28.326666,27.166363,27.08,1.2069697,1.1166668,1.0116666555404663,1.3833325505256653,1100.0,3.041392685158225,0.6782878145975557,0.43837897922568647
Other vegetation,8991,9,8.348561,8.365141,7.9279680252075195,8.897843360900879,8.944521713256837,28.547777,28.443335,27.75111,27.75,0.7966666,0.7999999,0.45333418250083923,1.0966663360595703,900.0,2.9542425094393248,0.6729711336131078,0.12702875909853162
Other vegetation,9006,16,8.606541,8.912691,6.818418622016907,9.647415399551392,10.494621276855469,28.020208,27.923332,27.49125,27.485,0.5289585,0.5083335,0.36583343148231506,0.6033342778682709,1600.0,3.2041199826559246,0.6995540084980145,-0.19122050429803283
Other vegetation,9039,50,0.023432067,0.008236217,-0.4111238270998001,0.30827270448207855,0.6945932209491734,28.0348,27.966667,27.3626,27.314999,0.67219996,0.6466669,0.4083331376314163,0.8566670566797256,5000.0,3.6989700043360187,0.6865979385133487,-0.03993105409104647
Other vegetation,9046,46,17.814547,17.681046,15.90708065032959,19.913676261901855,20.277454376220703,27.983044,27.963333,26.95674,26.865002,1.0263045,1.0533327,0.7108338624238968,1.3108325004577637,4600.0,3.662757831681574,0.687555995335514,0.36577669108874133
Other vegetation,9053,23,3.4175086,3.2423239,2.7951016426086426,4.082673907279968,5.141395664215088,28.539274,28.296667,28.031303,27.75,0.50797135,0.5466671,0.28999996185302734,0.6966670453548431,2300.0,3.361727836017593,0.673449495545226,-0.1267823965462026
Other vegetation,9104,18,55.821888,55.83912,55.22699546813965,56.35831069946289,57.19559555053711,29.029629,28.78,27.354445,27.585,1.6751851,1.7600002,1.4608330726623535,1.9283340871334076,1800.0,3.255272505103306,0.6461208830629049,1.113879345818931
Other vegetation,9111,9,0.1551965,-0.40916967,-1.5484768152236938,2.324084758758545,2.652993011474609,28.165556,28.126667,27.49,27.62,0.6755554,0.52666664,0.41666731238365173,0.6466668248176575,900.0,2.9542425094393248,0.6923288538912958,-0.16566221265594427
Other vegetation,9130,11,6.726967,6.8067303,6.546343088150024,6.969364404678345,7.0715508460998535,29.247877,29.063334,28.00091,27.85,1.2469695,1.25,1.0916665196418762,1.4116665720939636,1100.0,3.041392685158225,0.6332557117686837,0.6167442882313163
Other vegetation,9142,12,19.541409,19.414867,19.108469486236572,19.824506759643555,20.346650886535645,28.568611,28.601667,27.836668,27.815,0.7319443,0.73000014,0.5499990880489349,0.8399992138147354,1200.0,3.0791812460476247,0.6606900344236424,0.0693101038591335
Other vegetation,9147,10,16.300335,16.437881,16.085235595703125,16.573376655578613,16.62874355316162,29.067999,28.983334,28.667002,28.605,0.40099984,0.38833302,0.2924993857741356,0.4708341062068939,1000.0,3.0,0.6390082159425432,-0.2506751933480913
Other vegetation,9149,11,8.692964,7.868148,7.505950450897217,10.350974559783936,10.873777389526367,28.211515,28.23,27.686363,27.73,0.52515167,0.45000076,0.38166649639606476,0.5900004804134369,1100.0,3.041392685158225,0.6841969765997773,-0.23419621366032417
Other vegetation,9154,30,13.143981,13.551709,11.219665288925171,14.856457948684692,16.24847640991211,27.687555,27.638332,27.159,27.085,0.5285557,0.49833393,0.33833298087120056,0.6366670876741409,3000.0,3.4771212547196626,0.7112896676982337,-0.21295573672899537
Other vegetation,9166,25,-29.24947,-30.768734,-31.423412322998047,-28.158666610717773,-22.254795455932616,27.821733,27.813334,26.6728,26.56,1.1489335,1.4300003,0.5666669011116028,1.5366674661636353,2500.0,3.3979400086720375,0.7022411737621259,0.7277591314136553
Other vegetation,9195,95,17.049341,16.75799,15.309749603271484,19.34078311920166,20.17757797241211,28.628246,28.67,27.96958,28.03,0.6586667,0.6100006,0.47833316028118134,0.8466666638851166,9500.0,3.9777236052888476,0.6377975265908797,-0.027796916239317238
Other vegetation,9204,44,1.5273697,2.0389705,0.6245253831148148,2.671403646469116,3.0437234163284304,29.107653,28.846668,28.772955,28.605,0.33469698,0.3699999,0.22666629031300545,0.4108336865901947,4400.0,3.6434526764861874,0.633960286094309,-0.26396040053522696
Other vegetation,9233,25,22.505033,22.298168,22.09457778930664,22.888341903686523,23.74806327819824,28.681067,28.803333,27.604399,27.87,1.0766667,1.0733337,0.823333740234375,1.273333191871643,2500.0,3.3979400086720375,0.6417230113059167,0.4316107289284583
Other vegetation,9234,29,12.874029,12.654133,11.018481254577637,15.211319923400879,16.080232620239258,28.206205,28.063334,27.863104,27.62,0.3431035,0.30666605,0.2700004577636719,0.4066670835018158,2900.0,3.462397997898956,0.6856162371343849,-0.3789501907533882
Other vegetation,9242,39,16.436893,16.534271,15.844778060913086,16.96501922607422,17.254115295410156,28.906324,28.796667,28.477692,28.4,0.42863265,0.4433333,0.304999977350235,0.501666396856308,3900.0,3.591064607026499,0.6381079990731015,-0.19477470110519068
Other vegetation,9257,51,30.873121,30.351723,29.33855628967285,33.50573539733887,34.7341423034668,28.109936,27.98,27.458235,27.35,0.65169936,0.3933328,0.07166671752929688,1.2666664123535156,5100.0,3.7075701760979363,0.6856038085468453,-0.2922709993370217
Other vegetation,9290,10,19.766766,21.009678,19.53324794769287,21.10934829711914,21.94192180633545,28.539999,28.546665,27.842999,27.79,0.69700015,0.5950006,0.5675002783536911,0.7549991756677628,1000.0,3.0,0.6657015240617323,-0.07070089940505508
Other vegetation,9310,10,55.62028,55.485252,54.903422355651855,55.80502796173096,57.769497299194335,29.072,28.880001,27.395,27.615,1.6769998,1.5466667,1.4466663599014282,2.149999290704727,1000.0,3.0,0.6453248782150389,0.9013418631561159
Other vegetation,9320,23,10.292381,10.839728,10.311034679412842,11.308608055114746,11.52306308746338,28.523335,28.423334,27.689129,27.68,0.8342029,0.7799988,0.7233333587646484,1.0083331763744354,2300.0,3.361727836017593,0.6657064074339508,0.11429237186292418
Other vegetation,9323,50,23.320807,23.312836,23.221285820007324,23.45083475112915,23.571973609924317,29.209866,28.906666,28.3132,28.255001,0.89666665,0.6433338,0.559999629855156,1.3258331418037415,5000.0,3.6989700043360187,0.6291363195722288,0.014197473114233583
Other vegetation,9335,11,15.876067,18.906363,10.405720710754395,21.131218910217285,21.434471130371094,28.056364,27.903334,27.416363,27.18,0.6400002,0.5499999,0.3416665345430374,0.8583345413208008,1100.0,3.041392685158225,0.70416588898577,-0.15416599627413063
Other vegetation,9350,13,12.159374,12.2301655,11.729440689086914,12.620536804199219,12.828279495239258,28.252821,28.34,27.57846,27.65,0.6743587,0.7533334,0.4133338928222656,0.8233330845832825,1300.0,3.113943352306837,0.6759615695775194,0.07737182018154432
Other vegetation,9372,19,1.848835,1.7835631,0.6603547632694244,3.3506100177764893,4.122766017913818,28.390701,28.04,28.097366,27.83,0.29333338,0.2900003,0.27833303809165955,0.323333740234375,1900.0,3.278753600952829,0.6908675996810123,-0.4008673100024387
Other vegetation,9373,12,1.7132816,1.5597414,1.121509075164795,2.059571385383606,2.9876830816268924,28.38,28.196667,27.964167,27.86,0.41583338,0.31499958,0.21166642010211945,0.721667468547821,1200.0,3.0791812460476247,0.6854475122174062,-0.3704479318341054
Other vegetation,9383,15,-2.1281953,-4.458883,-5.526795148849487,-3.1839994192123413,6.410218334197992,28.55489,28.53,27.354668,27.45,1.2002223,1.2600008,0.9549999535083771,1.4716660380363464,1500.0,3.1760912590556813,0.6630524843265968,0.5969483406016869
Other vegetation,9413,18,13.276665,13.646,11.236158847808838,15.313538551330566,15.691368007659912,27.898888,27.791666,27.524445,27.42,0.37444445,0.33166632,0.30666574090719223,0.39083416759967804,1800.0,3.255272505103306,0.7065372578979555,-0.37487093733559285
Other vegetation,9417,18,15.411587,15.303066,14.929153442382812,15.904999494552612,16.23261947631836,29.405924,29.466667,28.913334,29.005001,0.49259233,0.5416663,0.44250059872865677,0.5699995458126068,1800.0,3.255272505103306,0.6041453237491222,-0.06247899484210928
Other vegetation,9422,21,2.2618759,1.9460373,1.5883110761642456,2.8675687313079834,3.4275717735290527,28.435873,28.39,27.683332,27.53,0.7525395,0.81333417,0.5666656494140625,0.8766663670539856,2100.0,3.322219294733919,0.6685670490660232,0.14476711793760844
Other vegetation,9425,102,5.1964808,5.1418176,4.3953797817230225,5.854228496551514,6.7911176681518555,28.543858,28.481667,28.097057,28.130001,0.44679746,0.39333344,0.34333372861146927,0.5116667747497559,10200.0,4.008600171761918,0.6486671392896678,-0.25533370423107404
Other vegetation,9442,9,16.498913,17.331192,14.549727439880371,18.147157669067383,18.58802909851074,27.655926,27.666668,26.674446,26.94,0.9814813,0.9866657,0.6299991607666016,1.2933330535888672,900.0,2.9542425094393248,0.7204483546588379,0.26621737104916987
Other vegetation,9450,68,6.0770493,6.047718,3.2492465376853943,8.856729507446289,9.788015937805177,28.414362,28.283333,27.600588,27.61,0.8137745,0.74166614,0.40833283215761185,1.215000182390213,6800.0,3.832508912706236,0.664458908056441,0.07720723011570862
Other vegetation,9460,13,15.809365,15.751252,15.663220405578613,16.02305030822754,16.08156509399414,28.288206,28.4,28.066923,28.03,0.22128199,0.21000035,0.17333412170410156,0.2299989014863968,1300.0,3.113943352306837,0.6722938339546254,-0.46229348288326766
Other vegetation,9461,14,5.569295,5.703988,5.350478529930115,5.8200459480285645,6.000862503051758,28.829525,28.77,28.322144,28.245,0.5073809,0.48833308,0.41416676342487335,0.5758328586816788,1400.0,3.146128035678238,0.6490055168454117,-0.16067244060677954
Other vegetation,9463,22,3.7079644,3.8041282,3.473935127258301,3.8811455965042114,4.085728406906128,28.913635,28.953335,28.345001,28.435001,0.5686363,0.5350002,0.4599992334842682,0.604999840259552,2200.0,3.342422680822206,0.6337098448502616,-0.09870963981028358
Other vegetation,9467,20,32.21125,32.450836,31.983864784240723,33.00920581817627,33.58031730651855,28.450832,28.54,27.117498,27.025,1.3333334,1.2450006,0.9674994051456451,1.746666133403778,2000.0,3.3010299956639813,0.6598388782756011,0.5851617225392183
Other vegetation,9472,12,-23.503334,-22.817993,-25.95437479019165,-21.332286834716797,-20.483162689208985,27.97111,28.003334,27.112501,27.17,0.85861105,0.8883333,0.6141665726900101,0.9858334809541702,1200.0,3.0791812460476247,0.6972658362218493,0.19106748439582644
Other vegetation,9489,19,20.374685,14.917076,14.617871761322021,16.65103816986084,38.309888458251955,27.398771,27.396667,26.529474,26.59,0.86929846,0.81666756,0.6050011217594147,1.1100006103515625,1900.0,3.278753600952829,0.7301942323451931,0.08647332441750222
Other vegetation,9499,125,17.027908,17.544563,16.91950798034668,18.67850112915039,19.764292526245118,28.19016,28.16,27.565119,27.61,0.62504005,0.6033338,0.4299990236759186,0.8400008082389832,12500.0,4.096910013008056,0.666491086408384,-0.06315731517959366
Other vegetation,9514,9,9.846379,11.388493,5.771601676940918,18.045991897583008,19.52783088684082,27.905186,27.943333,27.356667,27.47,0.54851884,0.52333385,0.50666743516922,0.5399996638298035,900.0,2.9542425094393248,0.7035359857879345,-0.18020213826519893
Other vegetation,9517,14,52.91282,52.79674,52.17174434661865,53.43349838256836,53.93952522277832,28.011904,27.806667,26.282145,25.975,1.7297621,1.7749996,1.658333420753479,1.8666668236255646,1400.0,3.146128035678238,0.7078935616253109,1.0671060569049624
Other vegetation,9522,10,22.62481,12.302372,10.730386734008789,18.77870011329651,45.55952148437498,28.008667,28.081665,27.174,27.220001,0.8346664,0.72166604,0.6574999690055847,0.9408327788114548,1000.0,3.0,0.6941267374783899,0.027539300557956503
Other vegetation,9523,13,-7.6215525,-18.045921,-22.111129760742188,9.174748420715332,17.359627342224126,28.183847,27.83,27.50077,26.9,0.68307716,0.6033344,0.45999908447265625,1.0000005960464478,1300.0,3.113943352306837,0.7071376138601508,-0.10380318698026803
Other vegetation,9524,10,5.491492,5.8099556,3.6979708075523376,6.950906276702881,7.571504497528076,28.224667,27.928333,27.587,27.279999,0.6376667,0.68499947,0.46500014513731003,0.7783334851264954,1000.0,3.0,0.7034998266707619,-0.018500360728379128
Other vegetation,9549,37,-1.4248302,-1.4420485,-2.7853267192840576,-0.4879671037197113,0.6205896139144894,28.510271,28.35,28.024595,27.91,0.48567566,0.3333327,0.2833334505558014,0.7800000309944153,3700.0,3.568201724066995,0.6658887008474116,-0.3325560132310633
Other vegetation,9568,13,-81.24672,17.934923,17.80437469482422,18.045366287231445,18.17755012512207,27.850769,27.206667,27.225384,26.66,0.6253849,0.5533333,0.4833342134952545,0.7033341526985168,1300.0,3.113943352306837,0.7452416291182957,-0.1919083466475926
Other vegetation,9581,15,14.889904,14.7748575,13.537038326263428,17.14368724822998,17.438181686401368,28.641779,28.693333,28.296,28.43,0.3457778,0.31000075,0.24000008404254913,0.4183330535888672,1500.0,3.1760912590556813,0.6530680864312071,-0.3430673389889616
Other vegetation,9586,9,12.375061,12.257048,12.108748435974121,12.820319175720215,13.161993789672852,29.097778,28.763334,28.723335,28.4,0.37444475,0.36333403,0.26333364844322205,0.4566669464111328,900.0,2.9542425094393248,0.6534097214973892,-0.2900756915844406
Other vegetation,9593,11,-19.974424,-19.425642,-20.975879669189453,-19.158352851867676,-18.144399642944336,27.771818,27.686666,27.009092,26.85,0.7627273,0.7933324,0.6816666722297668,0.828333854675293,1100.0,3.041392685158225,0.7174106388289927,0.07592175910878196
Other vegetation,9612,9,17.888407,18.14256,17.4325008392334,18.26919174194336,18.467903518676756,27.405926,27.17,26.76,26.51,0.6459261,0.46000037,0.4299996793270111,0.6366679072380066,900.0,2.9542425094393248,0.7508093984009209,-0.29080903242840195
Other vegetation,9620,130,13.678815,14.535672,11.536402940750122,16.371172428131104,18.205220031738282,29.206974,29.265,28.791155,28.93,0.41582054,0.3683335,0.31833282113075256,0.5025000423192978,13000.0,4.113943352306837,0.598588268370414,-0.23025477966763996
Other vegetation,9628,24,11.396825,11.488773,10.641491889953613,12.398128509521484,13.284300422668457,28.393888,28.348333,28.040415,28.02,0.35347235,0.35833293,0.2841666489839554,0.4308333396911621,2400.0,3.380211241711606,0.6699061811850007,-0.3115732491896088
